,Player 1,Player 1 ID,Player 2,Player 2 ID,Set Score,Game Score,Point Score,Serving?
54,Monfils G.,104792,Goffin D.,105676,0-0,6-6,4-4,Returning
55,Monfils G.,104792,Goffin D.,105676,0-0,6-6,4-5,Serving
56,Monfils G.,104792,Goffin D.,105676,0-0,6-6,5-5,Serving
57,Monfils G.,104792,Goffin D.,105676,0-0,6-6,6-5,Returning
58,Monfils G.,104792,Goffin D.,105676,1-0,0-0,0-0,Serving
59,Monfils G.,104792,Goffin D.,105676,1-0,0-0,0-15,Serving
60,Monfils G.,104792,Goffin D.,105676,1-0,0-0,0-30,Serving
61,Monfils G.,104792,Goffin D.,105676,1-0,0-0,15-30,Serving
62,Monfils G.,104792,Goffin D.,105676,1-0,0-0,15-40,Serving
63,Monfils G.,104792,Goffin D.,105676,1-0,0-0,30-40,Serving
64,Monfils G.,104792,Goffin D.,105676,1-0,0-1,0-0,Returning
65,Monfils G.,104792,Goffin D.,105676,1-0,0-1,15-0,Returning
66,Monfils G.,104792,Goffin D.,105676,1-0,0-1,15-15,Returning
67,Monfils G.,104792,Goffin D.,105676,1-0,0-1,15-30,Returning
68,Monfils G.,104792,Goffin D.,105676,1-0,0-1,15-40,Returning
69,Monfils G.,104792,Goffin D.,105676,1-0,0-1,30-40,Returning
70,Monfils G.,104792,Goffin D.,105676,1-0,0-2,0-0,Serving
71,Monfils G.,104792,Goffin D.,105676,1-0,0-2,15-0,Serving
72,Monfils G.,104792,Goffin D.,105676,1-0,0-2,30-0,Serving
73,Monfils G.,104792,Goffin D.,105676,1-0,1-2,0-0,Returning
74,Monfils G.,104792,Goffin D.,105676,1-0,1-2,0-15,Returning
75,Monfils G.,104792,Goffin D.,105676,1-0,1-2,15-15,Returning
76,Monfils G.,104792,Goffin D.,105676,1-0,1-2,15-30,Returning
77,Monfils G.,104792,Goffin D.,105676,1-0,1-2,15-40,Returning
78,Monfils G.,104792,Goffin D.,105676,1-0,1-3,0-0,Serving
79,Monfils G.,104792,Goffin D.,105676,1-0,1-3,0-15,Serving
80,Monfils G.,104792,Goffin D.,105676,1-0,1-3,0-30,Serving
81,Monfils G.,104792,Goffin D.,105676,1-0,1-3,15-30,Serving
82,Monfils G.,104792,Goffin D.,105676,1-0,1-3,15-40,Serving
83,Monfils G.,104792,Goffin D.,105676,1-0,1-4,0-0,Returning
